id	ACE_date	Bmag	Bx	By	Bz	flg_knd	flg_scstrm
8832	2021-01-23 08:00:00	6.8	-4.9	3.2	-3.4	1	0
8831	2021-01-23 07:00:00	6.8	-3.1	4.4	-4.2	1	0
8830	2021-01-23 06:00:00	6.6	-3.8	4.3	-3.3	1	0
8829	2021-01-23 05:00:00	6.7	-4.7	4.7	0	1	0
8828	2021-01-23 04:00:00	6.5	-3.3	5.6	-0.4	1	0
8827	2021-01-23 03:00:00	6.5	-5.2	3.1	2.2	1	0
8826	2021-01-23 02:00:00	5.8	-5	2.9	0.5	1	0
8825	2021-01-23 01:00:00	5.2	-4	3.1	1.1	1	0
8824	2021-01-23 00:00:00	4.9	-4.6	1.6	0.2	1	0
8823	2021-01-22 23:00:00	5.1	-4.5	2	-1.4	1	0
8822	2021-01-22 22:00:00	4.9	-2.6	2.1	3.5	1	0
8821	2021-01-22 21:00:00	5	-2.7	4.2	-0.1	1	0
8820	2021-01-22 20:00:00	4.1	-0.9	3.7	-1.5	1	0
8819	2021-01-22 19:00:00	2.3	-1.4	1.4	1.2	1	0
8818	2021-01-22 18:00:00	4.7	-1.8	-0.9	4.3	1	0
8817	2021-01-22 17:00:00	5	-1.7	-4.5	-1.7	1	0
8816	2021-01-22 16:00:00	3.4	-0.8	-3.2	0.2	1	0
8815	2021-01-22 15:00:00	5.4	-1.5	5	1.5	1	0
8814	2021-01-22 14:00:00	3.7	-1.1	2.6	-2.4	1	0
8813	2021-01-22 13:00:00	4.4	-0.3	4.4	-0.2	1	0
8812	2021-01-22 12:00:00	3.2	-0.6	3	-0.9	1	0
8811	2021-01-22 11:00:00	1	-0.1	0.3	0.9	1	0
8810	2021-01-22 10:00:00	2.3	-0.4	0	2.3	1	0
8809	2021-01-22 09:00:00	3	-0.9	-1.3	2.5	1	0
8808	2021-01-22 08:00:00	2.2	0.4	-0.8	2.1	1	0
8807	2021-01-22 07:00:00	1.9	0	-1.3	1.5	1	0
8806	2021-01-22 06:00:00	2.6	0.1	-2.2	1.4	1	0
8805	2021-01-22 05:00:00	2.3	0.3	-2	1.1	1	0
8804	2021-01-22 04:00:00	1.5	-0.4	-1	1	1	0
8803	2021-01-22 03:00:00	2.5	-1.8	-1.7	-0.4	1	0
8802	2021-01-22 02:00:00	3.1	-2.1	-1.3	-1.8	1	0
8801	2021-01-22 01:00:00	2.4	-1.7	-0.4	-1.6	1	0
8800	2021-01-22 00:00:00	2.5	-2	-0.1	-1.5	1	0
8799	2021-01-21 23:00:00	2.3	-1.8	0.6	-1.2	1	0
8798	2021-01-21 22:00:00	1.5	-1	1.1	-0.3	1	0
8797	2021-01-21 21:00:00	1.3	-0.5	0.9	-0.8	1	0
8796	2021-01-21 20:00:00	2.3	-0.1	2.3	0.1	1	0
8795	2021-01-21 19:00:00	1.7	0.2	1.7	-0.2	1	0
8794	2021-01-21 18:00:00	1.8	0.5	1.6	-0.6	1	0
8793	2021-01-21 17:00:00	2	0.9	1.8	-0.3	1	0
8792	2021-01-21 16:00:00	1.3	-0.2	0.9	1	1	0
8791	2021-01-21 15:00:00	0.3	-0.1	0.1	0.2	1	0
8790	2021-01-21 14:00:00	2.8	2.1	-1.3	-1.4	1	0
8789	2021-01-21 13:00:00	2.8	1.9	-1.9	0	1	0
8788	2021-01-21 12:00:00	1.9	0.2	-1.6	1.1	1	0
8787	2021-01-21 11:00:00	1.9	0.7	-1.2	1.2	1	0
8786	2021-01-21 10:00:00	2.5	-0.1	-2	1.6	1	0
8785	2021-01-21 09:00:00	2.6	0.3	-2.6	-0.4	1	0
8784	2021-01-21 08:00:00	3.1	2.3	-1.8	1	1	0
8783	2021-01-21 07:00:00	2.4	1.9	-1.1	0.9	1	0
8782	2021-01-21 06:00:00	2.2	1.6	-1.4	0.3	1	0
8781	2021-01-21 05:00:00	2.2	0.7	-1.9	-0.7	1	0
8780	2021-01-21 04:00:00	2.1	1	-1.5	-1	1	0
8779	2021-01-21 03:00:00	1.6	0.5	-1.4	-0.6	1	0
8778	2021-01-21 02:00:00	1.1	0.9	-0.6	-0.4	1	0
8777	2021-01-21 01:00:00	1	0.7	-0.7	-0.3	1	0
8776	2021-01-21 00:00:00	1.8	-1.1	1.4	0.4	1	0
8775	2021-01-20 23:00:00	2.8	-1.5	2.4	-0.1	1	0
8774	2021-01-20 22:00:00	NULL	NULL	NULL	NULL	1	0
8773	2021-01-20 21:00:00	5.5	-3.7	3	2.8	1	0
8772	2021-01-20 20:00:00	5.3	-2.8	3.9	2.3	1	0
8771	2021-01-20 19:00:00	5	-2.5	4.1	1.6	1	0
8770	2021-01-20 18:00:00	4.7	-2.1	4.1	0.9	1	0
8769	2021-01-20 17:00:00	3.6	-1.1	3.5	-0.3	1	0
8768	2021-01-20 16:00:00	4.3	-1.6	-3.6	1.8	1	0
8767	2021-01-20 15:00:00	5.4	0.3	-5.4	0	1	0
8766	2021-01-20 14:00:00	5	0	-4.9	0.8	1	0
8765	2021-01-20 13:00:00	6.4	-1.7	5.7	-2.4	1	0
8764	2021-01-20 12:00:00	6.8	-3.1	5.8	-1.6	1	0
8763	2021-01-20 11:00:00	5.6	-2.1	5	-1.4	1	0
8762	2021-01-20 10:00:00	6.6	-3.6	5.4	-1	1	0
8761	2021-01-20 09:00:00	6.7	-3.6	5.4	-1.7	1	0
8760	2021-01-20 08:00:00	4.4	-2	3.8	-1	1	0
8759	2021-01-20 07:00:00	3	-0.5	2.3	-2	1	0
8758	2021-01-20 06:00:00	6.3	2.1	-4.3	-4	1	0
8757	2021-01-20 05:00:00	6.3	2.2	-4.8	-3.5	1	0
8756	2021-01-20 04:00:00	5.4	2.4	-4.8	-0.5	1	0
8755	2021-01-20 03:00:00	5.2	2.3	-4.2	-2.2	1	0
8754	2021-01-20 02:00:00	5.9	2.4	-4.8	2.4	1	0
8753	2021-01-20 01:00:00	4.9	3	0.2	3.8	1	0
8752	2021-01-20 00:00:00	4.3	1.4	0.8	3.9	1	0
8751	2021-01-19 23:00:00	5.8	4.6	-2	2.9	1	0
8750	2021-01-19 22:00:00	NULL	NULL	NULL	NULL	1	0
8749	2021-01-19 21:00:00	NULL	NULL	NULL	NULL	1	0
8748	2021-01-19 20:00:00	7.6	5	-5.4	1.9	1	0
8747	2021-01-19 19:00:00	7.8	3.6	-6.9	1.2	1	0
8746	2021-01-19 18:00:00	7.5	3.7	-6.5	1.1	1	0
8745	2021-01-19 17:00:00	6.9	2.1	-6.6	-0.3	1	0
8744	2021-01-19 16:00:00	5.7	0.4	-5.4	-1.6	1	0
8743	2021-01-19 15:00:00	5.4	0.6	-5.4	-0.7	1	0
8742	2021-01-19 14:00:00	3.9	0.6	-3.8	-0.2	1	0
8741	2021-01-19 13:00:00	4.8	-2.9	-3.4	-1.7	1	0
8740	2021-01-19 12:00:00	2.6	0.7	-2.5	0	1	0
8739	2021-01-19 11:00:00	4.3	2.3	-3.6	0.5	1	0
8738	2021-01-19 10:00:00	4	-1.6	-2	-3.1	1	0
8737	2021-01-19 09:00:00	4.2	-0.3	-4.2	-0.5	1	0
8736	2021-01-19 08:00:00	5.7	0.7	-5.5	1.3	1	0
8735	2021-01-19 07:00:00	5.7	2.2	-5	1.8	1	0
8734	2021-01-19 06:00:00	5.8	2.1	-5.3	1.2	1	0
8733	2021-01-19 05:00:00	6.5	1.8	-6.1	0.9	1	0
8732	2021-01-19 04:00:00	6.1	2.2	-5.6	-0.9	1	0
8731	2021-01-19 03:00:00	6.3	5.1	-1.8	3.2	1	0
8730	2021-01-19 02:00:00	5.4	2.9	-4.2	-1.8	1	0
8729	2021-01-19 01:00:00	6.1	-1	-4.1	-4.4	1	0
8728	2021-01-19 00:00:00	4.9	-0.6	-3.2	-3.7	1	0
8727	2021-01-18 23:00:00	5.5	-0.1	-3.8	-3.9	1	0
8726	2021-01-18 22:00:00	NULL	NULL	NULL	NULL	1	0
8725	2021-01-18 21:00:00	NULL	NULL	NULL	NULL	1	0
8724	2021-01-18 20:00:00	6	0	-4.8	-3.6	1	0
8723	2021-01-18 19:00:00	5.5	-0.2	-4.8	-2.8	1	0
8722	2021-01-18 18:00:00	6	1.1	-5.8	-1.1	1	0
8721	2021-01-18 17:00:00	5.1	-2.9	-3.2	-2.7	1	0
8720	2021-01-18 16:00:00	5.4	-4.3	-0.3	-3.2	1	0
8719	2021-01-18 15:00:00	4.3	-3.6	2	-1.3	1	0
8718	2021-01-18 14:00:00	4.3	-2.7	2.5	-2.3	1	0
8717	2021-01-18 13:00:00	4.3	-2.4	3.5	0	1	0
8716	2021-01-18 12:00:00	3.6	-2.3	2.5	1.1	1	0
8715	2021-01-18 11:00:00	2.9	-2.3	1.9	0	1	0
8714	2021-01-18 10:00:00	2.7	-1.7	2	-0.2	1	0
8713	2021-01-18 09:00:00	2.5	-1	2.3	0	1	0
8712	2021-01-18 08:00:00	2.2	-1	1.8	0.6	1	0
8711	2021-01-18 07:00:00	2.9	-2	2.1	0	1	0
8710	2021-01-18 06:00:00	2.1	-1.5	1.5	-0.5	1	0
8709	2021-01-18 05:00:00	2.5	-1.9	1.5	-0.4	1	0
8708	2021-01-18 04:00:00	2.8	-0.7	2.2	1.5	1	0
8707	2021-01-18 03:00:00	3	-2.1	2.1	0	1	0
8706	2021-01-18 02:00:00	3.1	-2.3	1.8	-1.2	1	0
8705	2021-01-18 01:00:00	4	-2.8	1.4	-2.6	1	0
8704	2021-01-18 00:00:00	3.7	-2.4	0.4	-2.7	1	0
8703	2021-01-17 23:00:00	3.8	-2.5	0.6	-2.8	1	0
8702	2021-01-17 22:00:00	NULL	NULL	NULL	NULL	1	0
8701	2021-01-17 21:00:00	4.1	-3	1.6	-2.4	1	0
8700	2021-01-17 20:00:00	NULL	NULL	NULL	NULL	1	0
8699	2021-01-17 19:00:00	2.3	-1.9	1.2	0.1	1	0
8698	2021-01-17 18:00:00	1.2	-1.1	0.4	-0.2	1	0
8697	2021-01-17 17:00:00	1.3	0.9	-0.8	-0.6	1	0
8696	2021-01-17 16:00:00	1.8	1.5	-1.1	-0.1	1	0
8695	2021-01-17 15:00:00	1.3	0.4	0.5	1.1	1	0
8694	2021-01-17 14:00:00	2.2	-0.2	2	0.9	1	0
8693	2021-01-17 13:00:00	2.5	-0.8	2.4	-0.1	1	0
8692	2021-01-17 12:00:00	2.8	-1.4	2.2	-1	1	0
8691	2021-01-17 11:00:00	2.2	-0.8	2	0.4	1	0
8690	2021-01-17 10:00:00	1.6	-0.2	1.6	-0.1	1	0
8689	2021-01-17 09:00:00	1.6	0.2	1.4	-0.7	1	0
8688	2021-01-17 08:00:00	1.8	0.2	1.7	-0.2	1	0
8687	2021-01-17 07:00:00	1.8	0.2	1.8	-0.3	1	0
8686	2021-01-17 06:00:00	1.7	0.6	1.5	-0.6	1	0
8685	2021-01-17 05:00:00	1.7	0.5	1.5	-0.7	1	0
8684	2021-01-17 04:00:00	1.5	-0.4	1.3	-0.6	1	0
8683	2021-01-17 03:00:00	3.7	-2.1	2	-2.4	1	0
8682	2021-01-17 02:00:00	4.6	-2.7	0.7	-3.6	1	0
8681	2021-01-17 01:00:00	5	-3.6	0.1	-3.5	1	0
8680	2021-01-17 00:00:00	4.1	-1.6	-2.5	-2.8	1	0
8679	2021-01-16 23:00:00	NULL	NULL	NULL	NULL	1	0
8678	2021-01-16 22:00:00	NULL	NULL	NULL	NULL	1	0
8677	2021-01-16 21:00:00	NULL	NULL	NULL	NULL	1	0
8676	2021-01-16 20:00:00	3.3	0.3	-2.8	-1.7	1	0
8675	2021-01-16 19:00:00	3.6	0.5	-3.1	-1.7	1	0
8674	2021-01-16 18:00:00	3.8	1.1	-3.3	-1.4	1	0
8673	2021-01-16 17:00:00	3.5	1.5	-3.1	-0.3	1	0
8672	2021-01-16 16:00:00	4.1	1	-3.8	-1.3	1	0
8671	2021-01-16 15:00:00	3.6	-0.2	-3.4	-1.3	1	0
8670	2021-01-16 14:00:00	3.9	-0.5	-3.9	0.1	1	0
8669	2021-01-16 13:00:00	3.6	0.6	-3.5	-0.5	1	0
8668	2021-01-16 12:00:00	3.6	2.3	-2.8	0.3	1	0
8667	2021-01-16 11:00:00	3.6	1.8	-2.2	2.2	1	0
8666	2021-01-16 10:00:00	3.6	-0.8	-2.9	-1.9	1	0
8665	2021-01-16 09:00:00	3.2	0.5	-2.7	1.7	1	0
8664	2021-01-16 08:00:00	5.1	2.4	-4.4	1	1	0
8663	2021-01-16 07:00:00	3.1	1.2	-2	2	1	0
8662	2021-01-16 06:00:00	2.2	1.3	-1.1	1.4	1	0
8661	2021-01-16 05:00:00	2.5	2.3	0.8	-0.6	1	0
8660	2021-01-16 04:00:00	2.3	1.8	-1.4	-0.3	1	0
8659	2021-01-16 03:00:00	1.6	1.2	-0.8	-0.6	1	0
8658	2021-01-16 02:00:00	3	-0.5	1.6	-2.5	1	0
8657	2021-01-16 01:00:00	3.3	2.4	0.2	2.2	1	0
8656	2021-01-16 00:00:00	3.7	2.5	-2.1	1.6	1	0
8655	2021-01-15 23:00:00	NULL	NULL	NULL	NULL	1	0
8654	2021-01-15 22:00:00	NULL	NULL	NULL	NULL	1	0
8653	2021-01-15 21:00:00	NULL	NULL	NULL	NULL	1	0
8652	2021-01-15 20:00:00	3.4	2	-2.7	0.3	1	0
8651	2021-01-15 19:00:00	3.6	1.9	-3	0.2	1	0
8650	2021-01-15 18:00:00	2.2	0.8	-2	-0.5	1	0
8649	2021-01-15 17:00:00	1.6	-0.9	1.3	-0.3	1	0
8648	2021-01-15 16:00:00	2.3	-1	0.9	-1.9	1	0
8647	2021-01-15 15:00:00	3.9	0.4	-1.7	-3.5	1	0
8646	2021-01-15 14:00:00	3.9	1	-2.6	-2.7	1	0
8645	2021-01-15 13:00:00	2.8	0.8	-1.9	-1.8	1	0
8644	2021-01-15 12:00:00	2.7	0.1	-2.5	-0.8	1	0
8643	2021-01-15 11:00:00	2.3	0.5	-2.2	0.5	1	0
8642	2021-01-15 10:00:00	2.1	0.5	-2	0.2	1	0
8641	2021-01-15 09:00:00	1.9	0.9	-1.6	0.3	1	0
8640	2021-01-15 08:00:00	2	1.4	-1.3	0.8	1	0
8639	2021-01-15 07:00:00	2	1.2	-1.4	0.6	1	0
8638	2021-01-15 06:00:00	2.1	1.3	-1.5	0.5	1	0
8637	2021-01-15 05:00:00	1.8	1.3	-1.2	0.5	1	0
8636	2021-01-15 04:00:00	1.2	0.7	-0.6	0.7	1	0
8635	2021-01-15 03:00:00	2.4	-0.4	1.5	1.8	1	0
8634	2021-01-15 02:00:00	2.7	-1	2.1	1.3	1	0
8633	2021-01-15 01:00:00	2.2	-1.3	1.7	0.3	1	0
8632	2021-01-15 00:00:00	2.2	-1.8	1.1	-0.4	1	0
8631	2021-01-14 23:00:00	4	-2.7	2	-2.1	1	0
8630	2021-01-14 22:00:00	3.4	-1.8	2.9	-0.4	1	0
8629	2021-01-14 21:00:00	3.6	-0.2	2.4	2.7	1	0
8628	2021-01-14 20:00:00	3.7	-0.1	3.3	1.6	1	0
8627	2021-01-14 19:00:00	4.1	-3.9	1.2	-0.5	1	0
8626	2021-01-14 18:00:00	NULL	NULL	NULL	NULL	1	0
8625	2021-01-14 17:00:00	5	-3.6	3.1	1.4	1	0
8624	2021-01-14 16:00:00	5.3	-4.9	2.1	-0.2	1	0
8623	2021-01-14 15:00:00	4.8	-4.7	1	-0.4	1	0
8622	2021-01-14 14:00:00	4.9	-4.7	1	-0.8	1	0
8621	2021-01-14 13:00:00	4.7	-4.7	-0.4	-0.4	1	0
8620	2021-01-14 12:00:00	5	-4.9	-0.7	-0.5	1	0
8619	2021-01-14 11:00:00	4.7	-4.7	-0.6	-0.3	1	0
8618	2021-01-14 10:00:00	4.4	-4.3	-0.7	-0.3	1	0
8617	2021-01-14 09:00:00	4.2	-4	-1	-0.5	1	0
8616	2021-01-14 08:00:00	4.3	-4	-1.6	0.5	1	0
8615	2021-01-14 07:00:00	4.3	-3.9	-1.7	0.3	1	0
8614	2021-01-14 06:00:00	4.6	-4.2	-1.8	0.1	1	0
8613	2021-01-14 05:00:00	4.5	-4.5	-0.4	0.5	1	0
8612	2021-01-14 04:00:00	4.6	-4.4	-1.3	-0.3	1	0
8611	2021-01-14 03:00:00	NULL	NULL	NULL	NULL	1	0
8610	2021-01-14 02:00:00	NULL	NULL	NULL	NULL	1	0
8609	2021-01-14 01:00:00	NULL	NULL	NULL	NULL	1	0
8608	2021-01-14 00:00:00	NULL	NULL	NULL	NULL	1	0
8607	2021-01-13 23:00:00	NULL	NULL	NULL	NULL	1	0
8606	2021-01-13 22:00:00	NULL	NULL	NULL	NULL	1	0
8605	2021-01-13 21:00:00	NULL	NULL	NULL	NULL	1	0
8604	2021-01-13 20:00:00	4.2	-3.8	1.6	-0.2	1	0
8603	2021-01-13 19:00:00	3.8	-3.2	2.1	-0.3	1	0
8602	2021-01-13 18:00:00	3.9	-3.7	1.2	0.4	1	0
8601	2021-01-13 17:00:00	4.2	-4.1	0.8	-0.7	1	0
8600	2021-01-13 16:00:00	4.3	-4	1.5	-0.5	1	0
8599	2021-01-13 15:00:00	4.4	-4.1	1.4	-0.9	1	0
8598	2021-01-13 14:00:00	4.9	-4.5	0.7	-1.9	1	0
8597	2021-01-13 13:00:00	4.8	-4.2	1.4	-2	1	0
8596	2021-01-13 12:00:00	4.6	-3.8	0.3	-2.6	1	0
8595	2021-01-13 11:00:00	4.6	-4.2	0.6	-1.7	1	0
8594	2021-01-13 10:00:00	5.1	-0.5	4.6	-2	1	0
8593	2021-01-13 09:00:00	4.9	0.1	4.4	-2.3	1	0
8592	2021-01-13 08:00:00	4.9	2.2	3.6	-2.5	1	0
8591	2021-01-13 07:00:00	5.1	-2.3	3.7	-2.6	1	0
8590	2021-01-13 06:00:00	6.8	-6.6	0	-1.5	1	0
8589	2021-01-13 05:00:00	6.6	-6.5	-0.2	0.6	1	0
8588	2021-01-13 04:00:00	6.1	-5.8	0.3	1.6	1	0
8587	2021-01-13 03:00:00	3.3	-3	0.4	1.3	1	0
8586	2021-01-13 02:00:00	2.8	-1.3	2.3	0.7	1	0
8585	2021-01-13 01:00:00	3.3	-1.6	2.8	-0.6	1	0
8584	2021-01-13 00:00:00	3.7	-2.2	2.8	1.2	1	0
8583	2021-01-12 23:00:00	4.5	-2.8	1.2	-3.3	1	0
8582	2021-01-12 22:00:00	NULL	NULL	NULL	NULL	1	0
8581	2021-01-12 21:00:00	NULL	NULL	NULL	NULL	1	0
8580	2021-01-12 20:00:00	4.3	-1.9	3.1	2.2	1	0
8579	2021-01-12 19:00:00	5.2	-4.1	2.2	2.4	1	0
8578	2021-01-12 18:00:00	5	-1.6	4.6	1.2	1	0
8577	2021-01-12 17:00:00	4.7	-2.1	3.8	1.9	1	0
8576	2021-01-12 16:00:00	3.6	-2.4	2.6	0.8	1	0
8575	2021-01-12 15:00:00	5.9	-5.4	0	2.5	1	0
8574	2021-01-12 14:00:00	4.7	-4.3	1	1.7	1	0
8573	2021-01-12 13:00:00	2.3	-0.2	2.3	0	1	0
8572	2021-01-12 12:00:00	3.7	1.9	3.1	-0.7	1	0
8571	2021-01-12 11:00:00	4	0.7	3.8	-1	1	0
8570	2021-01-12 10:00:00	3.9	-1.8	3.5	-0.2	1	0
8569	2021-01-12 09:00:00	4.4	1.4	4.1	-0.8	1	0
8568	2021-01-12 08:00:00	4.6	1.3	4.1	-1.6	1	0
8567	2021-01-12 07:00:00	3.6	-3.1	1.5	-1	1	0
8566	2021-01-12 06:00:00	5	-4.9	-1	0.3	1	0
8565	2021-01-12 05:00:00	5.6	-5.2	-1.9	-0.3	1	0
8564	2021-01-12 04:00:00	5.5	-3.7	-3.7	-1.5	1	0
8563	2021-01-12 03:00:00	3.8	-3.2	0.5	-2	1	0
8562	2021-01-12 02:00:00	6.2	-4.8	3.9	0.8	1	0
8561	2021-01-12 01:00:00	6	-5.6	1.4	-1.7	1	0
8560	2021-01-12 00:00:00	5.9	-4.9	-1.7	-2.8	1	0
8559	2021-01-11 23:00:00	5.7	-3	-2	-4.4	1	0
8558	2021-01-11 22:00:00	NULL	NULL	NULL	NULL	1	0
8557	2021-01-11 21:00:00	8.3	-6.4	-1.4	-5.1	1	0
8556	2021-01-11 20:00:00	8.8	-5.8	1.7	-6.4	1	0
8555	2021-01-11 19:00:00	10.3	-2.5	8.8	-4.7	1	0
8554	2021-01-11 18:00:00	11.3	-5.3	9.4	-3.5	1	0
8553	2021-01-11 17:00:00	11.8	-6.7	9.7	-0.5	1	0
8552	2021-01-11 16:00:00	9.8	-6.9	7	1	1	0
8551	2021-01-11 15:00:00	9.5	-2.1	7.4	-5.6	1	0
8550	2021-01-11 14:00:00	8.5	-2.8	7.9	-1.7	1	0
8549	2021-01-11 13:00:00	14.4	-5.3	2.9	-13	1	0
8548	2021-01-11 12:00:00	6.1	1.6	-5.2	-2.8	1	0
8547	2021-01-11 11:00:00	10.5	1.4	-10.3	1.5	1	0
8546	2021-01-11 10:00:00	5.9	0.7	-5.8	0.8	1	0
8545	2021-01-11 09:00:00	4.7	1.7	-4.4	0.1	1	0
8544	2021-01-11 08:00:00	3.7	0	-3.7	0.4	1	0
8543	2021-01-11 07:00:00	2	0	-1.9	-0.4	1	0
8542	2021-01-11 06:00:00	1.8	0.2	-1.7	-0.4	1	0
8541	2021-01-11 05:00:00	1.8	0.8	-1.5	-0.6	1	0
8540	2021-01-11 04:00:00	2.1	0.9	-1.8	-0.4	1	0
8539	2021-01-11 03:00:00	2.1	0.4	-2	-0.6	1	0
8538	2021-01-11 02:00:00	2.3	0	-2.1	-1	1	0
8537	2021-01-11 01:00:00	2.3	0.5	-1.9	-1.2	1	0
8536	2021-01-11 00:00:00	2.6	1	-1.7	-1.6	1	0
8535	2021-01-10 23:00:00	NULL	NULL	NULL	NULL	1	0
8534	2021-01-10 22:00:00	2.6	0.8	-2.2	-0.9	1	0
8533	2021-01-10 21:00:00	4.7	-2.3	-3.3	-2.4	1	0
8532	2021-01-10 20:00:00	5.2	-2.2	-4.1	-2.4	1	0
8531	2021-01-10 19:00:00	5.2	-2.5	-4.5	-1.1	1	0
8530	2021-01-10 18:00:00	5.9	-2.6	-4.4	-2.9	1	0
8529	2021-01-10 17:00:00	5.9	-2.8	-4.5	-2.5	1	0
8528	2021-01-10 16:00:00	6	-2.8	-4.5	-2.7	1	0
8527	2021-01-10 15:00:00	5.8	-3.1	-4.5	-1.7	1	0
8526	2021-01-10 14:00:00	6	-3.4	-4.5	-1.9	1	0
8525	2021-01-10 13:00:00	6.1	-3	-5.4	-0.3	1	0
8524	2021-01-10 12:00:00	6.3	-3	-5.5	0.3	1	0
8523	2021-01-10 11:00:00	6.4	-3	-5.6	0.3	1	0
8522	2021-01-10 10:00:00	5.2	0.5	-5.1	-1.3	1	0
8521	2021-01-10 09:00:00	NULL	NULL	NULL	NULL	1	0
8520	2021-01-10 08:00:00	5.4	2.6	-4.6	0.9	1	0
8519	2021-01-10 07:00:00	5.1	2.3	-4.5	0.4	1	0
8518	2021-01-10 06:00:00	3.7	2.1	-3	0.6	1	0
8517	2021-01-10 05:00:00	3.8	2.4	-2.9	0.1	1	0
8516	2021-01-10 04:00:00	3.8	2.3	-3	0.2	1	0
8515	2021-01-10 03:00:00	3.8	1.8	-3.3	0	1	0
8514	2021-01-10 02:00:00	4.1	1.6	-3.6	-0.8	1	0
8513	2021-01-10 01:00:00	3.6	2.3	-2.3	-1.5	1	0
8512	2021-01-10 00:00:00	3.4	2.8	-1.8	-0.8	1	0
8511	2021-01-09 23:00:00	3.3	2.4	-2.3	-0.6	1	0
8510	2021-01-09 22:00:00	NULL	NULL	NULL	NULL	1	0
8509	2021-01-09 21:00:00	NULL	NULL	NULL	NULL	1	0
8508	2021-01-09 20:00:00	NULL	NULL	NULL	NULL	1	0
8507	2021-01-09 19:00:00	3.7	3.4	-1.4	-0.3	1	0
8506	2021-01-09 18:00:00	3.6	2.6	-2.4	-0.1	1	0
8505	2021-01-09 17:00:00	3.6	0.7	-3.5	-0.3	1	0
8504	2021-01-09 16:00:00	3.5	1.9	-2.7	1	1	0
8503	2021-01-09 15:00:00	3.8	2.2	-2.3	2	1	0
8502	2021-01-09 14:00:00	4.1	1.7	-2.4	2.9	1	0
8501	2021-01-09 13:00:00	4.1	0.5	-4	0.8	1	0
8500	2021-01-09 12:00:00	4.5	-1.1	-4.3	-0.1	1	0
8499	2021-01-09 11:00:00	3.8	0.1	-3.8	0.1	1	0
8498	2021-01-09 10:00:00	2.9	1.8	-1.6	1.7	1	0
8497	2021-01-09 09:00:00	3.7	0	-3.6	0.9	1	0
8496	2021-01-09 08:00:00	3.3	0.9	-2.7	1.7	1	0
8495	2021-01-09 07:00:00	4	-1.2	-3.6	-1.4	1	0
8494	2021-01-09 06:00:00	4	0.3	-4	-0.5	1	0
8493	2021-01-09 05:00:00	4.4	0.2	-4.4	0.1	1	0
8492	2021-01-09 04:00:00	4.6	0.2	-4.6	0.2	1	0
8491	2021-01-09 03:00:00	5.1	-1.4	-4.9	-0.8	1	0
8490	2021-01-09 02:00:00	4.7	-0.7	-4.6	-0.7	1	0
8489	2021-01-09 01:00:00	4.1	1	-3.7	-1.6	1	0
8488	2021-01-09 00:00:00	3.8	1.9	-2.8	-1.6	1	0
8487	2021-01-08 23:00:00	4.4	-0.8	-4.3	-0.7	1	0
8486	2021-01-08 22:00:00	NULL	NULL	NULL	NULL	1	0
8485	2021-01-08 21:00:00	NULL	NULL	NULL	NULL	1	0
8484	2021-01-08 20:00:00	3.4	-0.1	-3.4	0.2	1	0
8483	2021-01-08 19:00:00	3.5	-2.6	-2.4	0.1	1	0
8482	2021-01-08 18:00:00	3.8	-2.6	-2.8	0.2	1	0
8481	2021-01-08 17:00:00	4.3	-3.5	-2.5	0	1	0
8480	2021-01-08 16:00:00	4.5	-3.3	-2.9	1	1	0
8479	2021-01-08 15:00:00	4.1	-2.8	-2.9	1	1	0
8478	2021-01-08 14:00:00	4.7	-3.4	-3.3	0.2	1	0
8477	2021-01-08 13:00:00	4.8	-3.8	-2.8	-0.1	1	0
8476	2021-01-08 12:00:00	4.2	-3.3	-2.6	0.5	1	0
8475	2021-01-08 11:00:00	4.3	-2.8	-2.9	1.3	1	0
8474	2021-01-08 10:00:00	3.5	-2.8	-1.9	0.7	1	0
8473	2021-01-08 09:00:00	3	2.7	-1.1	0.6	1	0
8472	2021-01-08 08:00:00	3.1	2.6	-1.5	0.9	1	0
8471	2021-01-08 07:00:00	3.2	3	-0.8	0.8	1	0
8470	2021-01-08 06:00:00	1.7	0.4	-1.5	0.6	1	0
8469	2021-01-08 05:00:00	2.3	0.7	-1.7	1.3	1	0
8468	2021-01-08 04:00:00	2.5	2.4	-0.9	0.2	1	0
8467	2021-01-08 03:00:00	3	-2.9	-0.7	0.3	1	0
8466	2021-01-08 02:00:00	2.5	-1.3	-2	0.3	1	0
8465	2021-01-08 01:00:00	3.5	-1.7	-2.9	0.5	1	0
8464	2021-01-08 00:00:00	2.4	0.8	-2.1	1	1	0
8463	2021-01-07 23:00:00	2.8	2.1	-1.6	1	1	0
8462	2021-01-07 22:00:00	NULL	NULL	NULL	NULL	1	0
8461	2021-01-07 21:00:00	NULL	NULL	NULL	NULL	1	0
8460	2021-01-07 20:00:00	1.9	0.8	0.4	-1.7	1	0
8459	2021-01-07 19:00:00	2.8	0.7	-0.6	-2.6	1	0
8458	2021-01-07 18:00:00	2.2	1	-1.9	-0.5	1	0
8457	2021-01-07 17:00:00	2.6	1.9	1	-1.4	1	0
8456	2021-01-07 16:00:00	2.4	1.3	1.1	-1.7	1	0
8455	2021-01-07 15:00:00	2.2	1.1	-1.9	-0.3	1	0
8454	2021-01-07 14:00:00	3	-0.8	-1.4	2.6	1	0
